#    L    TT             EE             TE             PP             TP          
   552   0.256204E+04   0.657811E+01  -0.198052E+02   0.546308E+06   0.132697E+02
   553   0.256209E+04   0.661133E+01  -0.184615E+02   0.544646E+06   0.139244E+02
   554   0.256189E+04   0.665114E+01  -0.171189E+02   0.542992E+06   0.145463E+02
   555   0.256146E+04   0.669537E+01  -0.157787E+02   0.541344E+06   0.151367E+02
   556   0.256077E+04   0.674481E+01  -0.144410E+02   0.539703E+06   0.156965E+02
   557   0.255992E+04   0.679875E+01  -0.131078E+02   0.538068E+06   0.162270E+02
   558   0.255882E+04   0.685873E+01  -0.117787E+02   0.536441E+06   0.167292E+02
   559   0.255747E+04   0.692258E+01  -0.104547E+02   0.534820E+06   0.172043E+02
   560   0.255601E+04   0.699107E+01  -0.913733E+01   0.533206E+06   0.176534E+02
   561   0.255415E+04   0.706501E+01  -0.782685E+01   0.531598E+06   0.180776E+02
   562   0.255226E+04   0.714443E+01  -0.652415E+01   0.529997E+06   0.184780E+02
   563   0.255012E+04   0.722790E+01  -0.522793E+01   0.528403E+06   0.188557E+02
   564   0.254779E+04   0.731770E+01  -0.394356E+01   0.526815E+06   0.192119E+02
   565   0.254520E+04   0.741090E+01  -0.266750E+01   0.525234E+06   0.195477E+02
   566   0.254242E+04   0.750978E+01  -0.140291E+01   0.523660E+06   0.198641E+02
   567   0.253945E+04   0.761289E+01  -0.149210E+00   0.522092E+06   0.201624E+02
   568   0.253629E+04   0.772178E+01   0.109193E+01   0.520530E+06   0.204436E+02
   569   0.253286E+04   0.783574E+01   0.232257E+01   0.518975E+06   0.207088E+02
   570   0.252932E+04   0.795408E+01   0.353733E+01   0.517426E+06   0.209591E+02
   571   0.252550E+04   0.807759E+01   0.473825E+01   0.515883E+06   0.211957E+02
   572   0.252148E+04   0.820558E+01   0.592518E+01   0.514347E+06   0.214198E+02
   573   0.251734E+04   0.833809E+01   0.709569E+01   0.512817E+06   0.216323E+02
   574   0.251300E+04   0.847591E+01   0.825111E+01   0.511294E+06   0.218344E+02
   575   0.250845E+04   0.861760E+01   0.938901E+01   0.509777E+06   0.220273E+02
   576   0.250378E+04   0.876470E+01   0.105107E+02   0.508266E+06   0.222120E+02
   577   0.249882E+04   0.891651E+01   0.116146E+02   0.506761E+06   0.223897E+02
   578   0.249373E+04   0.907233E+01   0.126997E+02   0.505262E+06   0.225615E+02
   579   0.248850E+04   0.923370E+01   0.137665E+02   0.503770E+06   0.227285E+02
   580   0.248313E+04   0.939918E+01   0.148128E+02   0.502283E+06   0.228918E+02
   581   0.247740E+04   0.956882E+01   0.158405E+02   0.500803E+06   0.230525E+02
   582   0.247161E+04   0.974340E+01   0.168472E+02   0.499329E+06   0.232118E+02
   583   0.246567E+04   0.992223E+01   0.178321E+02   0.497860E+06   0.233708E+02
   584   0.245959E+04   0.101054E+02   0.187963E+02   0.496398E+06   0.235305E+02
   585   0.245336E+04   0.102928E+02   0.197384E+02   0.494942E+06   0.236922E+02
   586   0.244690E+04   0.104840E+02   0.206580E+02   0.493492E+06   0.238569E+02
   587   0.244038E+04   0.106803E+02   0.215550E+02   0.492047E+06   0.240257E+02
   588   0.243362E+04   0.108803E+02   0.224278E+02   0.490609E+06   0.241998E+02
   589   0.242672E+04   0.110849E+02   0.232776E+02   0.489176E+06   0.243802E+02
   590   0.241966E+04   0.112926E+02   0.241036E+02   0.487749E+06   0.245682E+02
   591   0.241251E+04   0.115057E+02   0.249047E+02   0.486328E+06   0.247647E+02
   592   0.240521E+04   0.117212E+02   0.256802E+02   0.484913E+06   0.249710E+02
   593   0.239775E+04   0.119421E+02   0.264321E+02   0.483503E+06   0.251881E+02
   594   0.239005E+04   0.121664E+02   0.271571E+02   0.482100E+06   0.254171E+02
   595   0.238226E+04   0.123932E+02   0.278574E+02   0.480701E+06   0.256593E+02
   596   0.237445E+04   0.126257E+02   0.285305E+02   0.479309E+06   0.259156E+02
   597   0.236648E+04   0.128593E+02   0.291778E+02   0.477922E+06   0.261872E+02
   598   0.235856E+04   0.130979E+02   0.297984E+02   0.476541E+06   0.264753E+02
   599   0.235039E+04   0.133400E+02   0.303928E+02   0.475165E+06   0.267809E+02
   600   0.234206E+04   0.135857E+02   0.309593E+02   0.473795E+06   0.271051E+02
   601   0.233362E+04   0.138350E+02   0.314985E+02   0.472430E+06   0.274489E+02
   602   0.232509E+04   0.140865E+02   0.320093E+02   0.471071E+06   0.278122E+02
   603   0.231638E+04   0.143423E+02   0.324936E+02   0.469717E+06   0.281947E+02
   604   0.230772E+04   0.146003E+02   0.329489E+02   0.468369E+06   0.285962E+02
   605   0.229889E+04   0.148612E+02   0.333755E+02   0.467026E+06   0.290163E+02
   606   0.229003E+04   0.151250E+02   0.337731E+02   0.465689E+06   0.294548E+02
   607   0.228086E+04   0.153918E+02   0.341413E+02   0.464357E+06   0.299115E+02
   608   0.227181E+04   0.156615E+02   0.344798E+02   0.463030E+06   0.303860E+02
   609   0.226273E+04   0.159327E+02   0.347883E+02   0.461709E+06   0.308780E+02
   610   0.225349E+04   0.162061E+02   0.350664E+02   0.460393E+06   0.313874E+02
   611   0.224423E+04   0.164826E+02   0.353146E+02   0.459082E+06   0.319138E+02
   612   0.223494E+04   0.167620E+02   0.355331E+02   0.457776E+06   0.324569E+02
   613   0.222548E+04   0.170407E+02   0.357194E+02   0.456476E+06   0.330166E+02
   614   0.221608E+04   0.173231E+02   0.358748E+02   0.455181E+06   0.335924E+02
   615   0.220659E+04   0.176064E+02   0.359995E+02   0.453891E+06   0.341841E+02
   616   0.219707E+04   0.178927E+02   0.360932E+02   0.452606E+06   0.347914E+02
   617   0.218761E+04   0.181806E+02   0.361556E+02   0.451326E+06   0.354142E+02
   618   0.217805E+04   0.184700E+02   0.361856E+02   0.450052E+06   0.360520E+02
   619   0.216841E+04   0.187618E+02   0.361859E+02   0.448782E+06   0.367047E+02
   620   0.215889E+04   0.190530E+02   0.361538E+02   0.447518E+06   0.373719E+02
   621   0.214921E+04   0.193465E+02   0.360897E+02   0.446259E+06   0.380533E+02
   622   0.213958E+04   0.196409E+02   0.359934E+02   0.445005E+06   0.387488E+02
   623   0.213001E+04   0.199354E+02   0.358666E+02   0.443755E+06   0.394580E+02
   624   0.212035E+04   0.202309E+02   0.357076E+02   0.442511E+06   0.401806E+02
   625   0.211068E+04   0.205272E+02   0.355160E+02   0.441272E+06   0.409164E+02
   626   0.210106E+04   0.208245E+02   0.352929E+02   0.440037E+06   0.416651E+02
   627   0.209150E+04   0.211220E+02   0.350381E+02   0.438808E+06   0.424264E+02
   628   0.208193E+04   0.214197E+02   0.347511E+02   0.437583E+06   0.432001E+02
   629   0.207241E+04   0.217176E+02   0.344324E+02   0.436363E+06   0.439858E+02
   630   0.206281E+04   0.220157E+02   0.340809E+02   0.435148E+06   0.447833E+02
   631   0.205327E+04   0.223141E+02   0.336991E+02   0.433938E+06   0.455923E+02
   632   0.204386E+04   0.226120E+02   0.332846E+02   0.432733E+06   0.464126E+02
   633   0.203436E+04   0.229109E+02   0.328392E+02   0.431533E+06   0.472438E+02
   634   0.202500E+04   0.232078E+02   0.323626E+02   0.430337E+06   0.480857E+02
   635   0.201571E+04   0.235057E+02   0.318548E+02   0.429146E+06   0.489381E+02
   636   0.200632E+04   0.238040E+02   0.313160E+02   0.427959E+06   0.498006E+02
   637   0.199708E+04   0.240996E+02   0.307455E+02   0.426778E+06   0.506729E+02
   638   0.198789E+04   0.243962E+02   0.301450E+02   0.425601E+06   0.515548E+02
   639   0.197877E+04   0.246910E+02   0.295131E+02   0.424428E+06   0.524461E+02
   640   0.196972E+04   0.249861E+02   0.288511E+02   0.423261E+06   0.533464E+02
   641   0.196072E+04   0.252800E+02   0.281588E+02   0.422097E+06   0.542555E+02
   642   0.195172E+04   0.255721E+02   0.274363E+02   0.420939E+06   0.551730E+02
   643   0.194286E+04   0.258646E+02   0.266841E+02   0.419785E+06   0.560988E+02
   644   0.193414E+04   0.261537E+02   0.259022E+02   0.418635E+06   0.570325E+02
   645   0.192541E+04   0.264425E+02   0.250908E+02   0.417490E+06   0.579739E+02
   646   0.191674E+04   0.267302E+02   0.242501E+02   0.416350E+06   0.589226E+02
   647   0.190829E+04   0.270161E+02   0.233799E+02   0.415214E+06   0.598785E+02
   648   0.189976E+04   0.273010E+02   0.224818E+02   0.414082E+06   0.608412E+02
   649   0.189144E+04   0.275833E+02   0.215547E+02   0.412955E+06   0.618105E+02
   650   0.188320E+04   0.278639E+02   0.205998E+02   0.411832E+06   0.627860E+02
   651   0.187502E+04   0.281441E+02   0.196168E+02   0.410713E+06   0.637676E+02
   652   0.186691E+04   0.284219E+02   0.186062E+02   0.409599E+06   0.647548E+02
   653   0.185902E+04   0.286962E+02   0.175692E+02   0.408489E+06   0.657474E+02
   654   0.185113E+04   0.289694E+02   0.165066E+02   0.407383E+06   0.667450E+02
   655   0.184332E+04   0.292407E+02   0.154173E+02   0.406282E+06   0.677472E+02
   656   0.183574E+04   0.295092E+02   0.143028E+02   0.405185E+06   0.687538E+02
   657   0.182824E+04   0.297750E+02   0.131642E+02   0.404092E+06   0.697644E+02
   658   0.182074E+04   0.300387E+02   0.120008E+02   0.403004E+06   0.707786E+02
   659   0.181355E+04   0.302994E+02   0.108138E+02   0.401919E+06   0.717961E+02
   660   0.180646E+04   0.305566E+02   0.960373E+01   0.400839E+06   0.728166E+02
   661   0.179945E+04   0.308107E+02   0.837202E+01   0.399763E+06   0.738398E+02
   662   0.179260E+04   0.310626E+02   0.711697E+01   0.398691E+06   0.748653E+02
   663   0.178585E+04   0.313115E+02   0.583989E+01   0.397624E+06   0.758927E+02
   664   0.177927E+04   0.315557E+02   0.454286E+01   0.396560E+06   0.769218E+02
   665   0.177279E+04   0.317969E+02   0.322495E+01   0.395500E+06   0.779521E+02
   666   0.176648E+04   0.320348E+02   0.188749E+01   0.394445E+06   0.789834E+02
   667   0.176035E+04   0.322687E+02   0.530308E+00   0.393394E+06   0.800154E+02
   668   0.175424E+04   0.324994E+02  -0.846023E+00   0.392346E+06   0.810476E+02
   669   0.174847E+04   0.327259E+02  -0.224018E+01   0.391303E+06   0.820798E+02
   670   0.174273E+04   0.329484E+02  -0.365085E+01   0.390263E+06   0.831115E+02
   671   0.173725E+04   0.331682E+02  -0.507969E+01   0.389228E+06   0.841426E+02
   672   0.173181E+04   0.333822E+02  -0.652537E+01   0.388197E+06   0.851726E+02
   673   0.172663E+04   0.335935E+02  -0.798584E+01   0.387169E+06   0.862011E+02
   674   0.172157E+04   0.337998E+02  -0.946201E+01   0.386146E+06   0.872280E+02
   675   0.171670E+04   0.340017E+02  -0.109533E+02   0.385126E+06   0.882528E+02
   676   0.171195E+04   0.341992E+02  -0.124576E+02   0.384110E+06   0.892751E+02
   677   0.170740E+04   0.343923E+02  -0.139760E+02   0.383098E+06   0.902947E+02
   678   0.170305E+04   0.345802E+02  -0.155077E+02   0.382090E+06   0.913112E+02
   679   0.169883E+04   0.347642E+02  -0.170515E+02   0.381086E+06   0.923243E+02
   680   0.169489E+04   0.349437E+02  -0.186075E+02   0.380086E+06   0.933337E+02
   681   0.169107E+04   0.351178E+02  -0.201738E+02   0.379089E+06   0.943389E+02
   682   0.168739E+04   0.352865E+02  -0.217518E+02   0.378096E+06   0.953397E+02
   683   0.168400E+04   0.354520E+02  -0.233412E+02   0.377107E+06   0.963357E+02
   684   0.168067E+04   0.356105E+02  -0.249397E+02   0.376122E+06   0.973267E+02
   685   0.167748E+04   0.357649E+02  -0.265476E+02   0.375140E+06   0.983121E+02
   686   0.167450E+04   0.359137E+02  -0.281562E+02   0.374162E+06   0.992918E+02
   687   0.167182E+04   0.360584E+02  -0.297767E+02   0.373188E+06   0.100265E+03
   688   0.166921E+04   0.361966E+02  -0.314070E+02   0.372217E+06   0.101233E+03
   689   0.166683E+04   0.363299E+02  -0.330400E+02   0.371250E+06   0.102193E+03
   690   0.166459E+04   0.364588E+02  -0.346832E+02   0.370287E+06   0.103146E+03
   691   0.166259E+04   0.365805E+02  -0.363293E+02   0.369327E+06   0.104092E+03
   692   0.166073E+04   0.366985E+02  -0.379786E+02   0.368371E+06   0.105030E+03
   693   0.165911E+04   0.368106E+02  -0.396385E+02   0.367418E+06   0.105959E+03
   694   0.165757E+04   0.369167E+02  -0.412945E+02   0.366469E+06   0.106881E+03
   695   0.165635E+04   0.370190E+02  -0.429542E+02   0.365524E+06   0.107793E+03
   696   0.165528E+04   0.371146E+02  -0.446324E+02   0.364582E+06   0.108697E+03
   697   0.165439E+04   0.372048E+02  -0.462998E+02   0.363643E+06   0.109590E+03
   698   0.165366E+04   0.372888E+02  -0.479713E+02   0.362708E+06   0.110474E+03
   699   0.165310E+04   0.373681E+02  -0.496397E+02   0.361776E+06   0.111348E+03
   700   0.165278E+04   0.374412E+02  -0.513125E+02   0.360848E+06   0.112212E+03
   701   0.165264E+04   0.375088E+02  -0.529899E+02   0.359923E+06   0.113064E+03
   702   0.165268E+04   0.375715E+02  -0.546568E+02   0.359002E+06   0.113906E+03
   703   0.165289E+04   0.376278E+02  -0.563429E+02   0.358084E+06   0.114736E+03
   704   0.165328E+04   0.376791E+02  -0.580106E+02   0.357169E+06   0.115556E+03
   705   0.165378E+04   0.377238E+02  -0.596747E+02   0.356258E+06   0.116364E+03
   706   0.165454E+04   0.377635E+02  -0.613424E+02   0.355350E+06   0.117161E+03
   707   0.165541E+04   0.377972E+02  -0.630061E+02   0.354445E+06   0.117946E+03
   708   0.165661E+04   0.378257E+02  -0.646506E+02   0.353544E+06   0.118720E+03
   709   0.165785E+04   0.378481E+02  -0.663055E+02   0.352646E+06   0.119482E+03
   710   0.165935E+04   0.378644E+02  -0.679484E+02   0.351751E+06   0.120232E+03
   711   0.166098E+04   0.378752E+02  -0.695789E+02   0.350860E+06   0.120971E+03
   712   0.166279E+04   0.378806E+02  -0.712117E+02   0.349971E+06   0.121697E+03
   713   0.166488E+04   0.378796E+02  -0.728244E+02   0.349086E+06   0.122412E+03
   714   0.166694E+04   0.378738E+02  -0.744316E+02   0.348204E+06   0.123114E+03
   715   0.166927E+04   0.378615E+02  -0.760330E+02   0.347326E+06   0.123804E+03
   716   0.167180E+04   0.378434E+02  -0.776211E+02   0.346450E+06   0.124482E+03
   717   0.167447E+04   0.378203E+02  -0.791882E+02   0.345578E+06   0.125147E+03
   718   0.167726E+04   0.377913E+02  -0.807564E+02   0.344709E+06   0.125800E+03
   719   0.168025E+04   0.377549E+02  -0.822957E+02   0.343843E+06   0.126439E+03
   720   0.168331E+04   0.377139E+02  -0.838357E+02   0.342980E+06   0.127067E+03
   721   0.168672E+04   0.376683E+02  -0.853465E+02   0.342120E+06   0.127681E+03
   722   0.169012E+04   0.376158E+02  -0.868426E+02   0.341263E+06   0.128282E+03
   723   0.169374E+04   0.375586E+02  -0.883314E+02   0.340410E+06   0.128870E+03
   724   0.169749E+04   0.374952E+02  -0.898051E+02   0.339559E+06   0.129445E+03
   725   0.170139E+04   0.374269E+02  -0.912561E+02   0.338712E+06   0.130007E+03
   726   0.170550E+04   0.373544E+02  -0.926843E+02   0.337867E+06   0.130555E+03
   727   0.170969E+04   0.372747E+02  -0.941043E+02   0.337026E+06   0.131090E+03
   728   0.171402E+04   0.371885E+02  -0.955009E+02   0.336187E+06   0.131611E+03
   729   0.171850E+04   0.370979E+02  -0.968815E+02   0.335352E+06   0.132118E+03
   730   0.172306E+04   0.370021E+02  -0.982384E+02   0.334519E+06   0.132611E+03
   731   0.172792E+04   0.368996E+02  -0.995714E+02   0.333690E+06   0.133091E+03
   732   0.173278E+04   0.367941E+02  -0.100880E+03   0.332863E+06   0.133557E+03
   733   0.173788E+04   0.366816E+02  -0.102180E+03   0.332039E+06   0.134008E+03
   734   0.174306E+04   0.365645E+02  -0.103440E+03   0.331219E+06   0.134445E+03
   735   0.174840E+04   0.364412E+02  -0.104697E+03   0.330401E+06   0.134868E+03
   736   0.175375E+04   0.363131E+02  -0.105915E+03   0.329586E+06   0.135277E+03
   737   0.175933E+04   0.361808E+02  -0.107122E+03   0.328774E+06   0.135671E+03
   738   0.176494E+04   0.360436E+02  -0.108289E+03   0.327964E+06   0.136050E+03
   739   0.177071E+04   0.359006E+02  -0.109438E+03   0.327158E+06   0.136415E+03
   740   0.177658E+04   0.357525E+02  -0.110569E+03   0.326354E+06   0.136764E+03
   741   0.178261E+04   0.355986E+02  -0.111674E+03   0.325553E+06   0.137099E+03
   742   0.178874E+04   0.354425E+02  -0.112745E+03   0.324755E+06   0.137419E+03
   743   0.179498E+04   0.352818E+02  -0.113797E+03   0.323960E+06   0.137723E+03
   744   0.180138E+04   0.351150E+02  -0.114814E+03   0.323167E+06   0.138013E+03
   745   0.180782E+04   0.349436E+02  -0.115820E+03   0.322378E+06   0.138287E+03
   746   0.181429E+04   0.347683E+02  -0.116777E+03   0.321590E+06   0.138545E+03
   747   0.182086E+04   0.345874E+02  -0.117721E+03   0.320806E+06   0.138788E+03
   748   0.182762E+04   0.344031E+02  -0.118638E+03   0.320024E+06   0.139015E+03
   749   0.183448E+04   0.342125E+02  -0.119534E+03   0.319245E+06   0.139227E+03
   750   0.184138E+04   0.340191E+02  -0.120396E+03   0.318469E+06   0.139423E+03
   751   0.184840E+04   0.338207E+02  -0.121229E+03   0.317695E+06   0.139602E+03
   752   0.185553E+04   0.336195E+02  -0.122026E+03   0.316924E+06   0.139767E+03
   753   0.186270E+04   0.334124E+02  -0.122802E+03   0.316156E+06   0.139917E+03
   754   0.186990E+04   0.332026E+02  -0.123540E+03   0.315390E+06   0.140052E+03
   755   0.187729E+04   0.329883E+02  -0.124257E+03   0.314627E+06   0.140174E+03
   756   0.188457E+04   0.327705E+02  -0.124943E+03   0.313867E+06   0.140284E+03
   757   0.189212E+04   0.325497E+02  -0.125592E+03   0.313109E+06   0.140381E+03
   758   0.189955E+04   0.323245E+02  -0.126209E+03   0.312353E+06   0.140467E+03
   759   0.190716E+04   0.320957E+02  -0.126803E+03   0.311600E+06   0.140542E+03
   760   0.191474E+04   0.318639E+02  -0.127365E+03   0.310850E+06   0.140606E+03
   761   0.192235E+04   0.316292E+02  -0.127894E+03   0.310102E+06   0.140661E+03
   762   0.193015E+04   0.313915E+02  -0.128391E+03   0.309357E+06   0.140707E+03
   763   0.193783E+04   0.311516E+02  -0.128855E+03   0.308614E+06   0.140745E+03
   764   0.194562E+04   0.309079E+02  -0.129293E+03   0.307874E+06   0.140775E+03
   765   0.195337E+04   0.306612E+02  -0.129689E+03   0.307136E+06   0.140798E+03
   766   0.196124E+04   0.304129E+02  -0.130059E+03   0.306401E+06   0.140814E+03
   767   0.196906E+04   0.301624E+02  -0.130394E+03   0.305668E+06   0.140825E+03
   768   0.197691E+04   0.299087E+02  -0.130686E+03   0.304937E+06   0.140831E+03
   769   0.198480E+04   0.296520E+02  -0.130958E+03   0.304209E+06   0.140832E+03
   770   0.199265E+04   0.293945E+02  -0.131194E+03   0.303484E+06   0.140829E+03
   771   0.200053E+04   0.291345E+02  -0.131394E+03   0.302761E+06   0.140822E+03
   772   0.200837E+04   0.288730E+02  -0.131549E+03   0.302040E+06   0.140814E+03
   773   0.201624E+04   0.286097E+02  -0.131682E+03   0.301322E+06   0.140803E+03
   774   0.202406E+04   0.283448E+02  -0.131785E+03   0.300606E+06   0.140791E+03
   775   0.203200E+04   0.280783E+02  -0.131850E+03   0.299892E+06   0.140778E+03
   776   0.203974E+04   0.278107E+02  -0.131884E+03   0.299181E+06   0.140765E+03
   777   0.204751E+04   0.275415E+02  -0.131879E+03   0.298472E+06   0.140752E+03
   778   0.205546E+04   0.272712E+02  -0.131835E+03   0.297766E+06   0.140741E+03
   779   0.206315E+04   0.270000E+02  -0.131767E+03   0.297062E+06   0.140732E+03
   780   0.207086E+04   0.267263E+02  -0.131658E+03   0.296360E+06   0.140725E+03
   781   0.207861E+04   0.264537E+02  -0.131523E+03   0.295660E+06   0.140721E+03
   782   0.208623E+04   0.261794E+02  -0.131363E+03   0.294963E+06   0.140721E+03
   783   0.209389E+04   0.259048E+02  -0.131154E+03   0.294268E+06   0.140725E+03
   784   0.210150E+04   0.256298E+02  -0.130910E+03   0.293575E+06   0.140735E+03
   785   0.210898E+04   0.253537E+02  -0.130640E+03   0.292885E+06   0.140750E+03
   786   0.211650E+04   0.250773E+02  -0.130312E+03   0.292196E+06   0.140771E+03
   787   0.212389E+04   0.248012E+02  -0.129963E+03   0.291510E+06   0.140799E+03
   788   0.213124E+04   0.245240E+02  -0.129586E+03   0.290827E+06   0.140835E+03
   789   0.213854E+04   0.242456E+02  -0.129180E+03   0.290145E+06   0.140879E+03
   790   0.214587E+04   0.239698E+02  -0.128730E+03   0.289466E+06   0.140931E+03
   791   0.215308E+04   0.236928E+02  -0.128242E+03   0.288788E+06   0.140994E+03
   792   0.216023E+04   0.234168E+02  -0.127732E+03   0.288113E+06   0.141066E+03
   793   0.216727E+04   0.231419E+02  -0.127177E+03   0.287441E+06   0.141149E+03
   794   0.217418E+04   0.228672E+02  -0.126598E+03   0.286770E+06   0.141243E+03
   795   0.218104E+04   0.225920E+02  -0.125980E+03   0.286101E+06   0.141350E+03
   796   0.218800E+04   0.223185E+02  -0.125338E+03   0.285435E+06   0.141469E+03
   797   0.219469E+04   0.220445E+02  -0.124656E+03   0.284770E+06   0.141601E+03
   798   0.220133E+04   0.217722E+02  -0.123949E+03   0.284108E+06   0.141747E+03
   799   0.220792E+04   0.215008E+02  -0.123210E+03   0.283448E+06   0.141908E+03
   800   0.221445E+04   0.212295E+02  -0.122436E+03   0.282790E+06   0.142084E+03
   801   0.222087E+04   0.209599E+02  -0.121636E+03   0.282134E+06   0.142275E+03
   802   0.222708E+04   0.206913E+02  -0.120788E+03   0.281480E+06   0.142481E+03
   803   0.223338E+04   0.204229E+02  -0.119927E+03   0.280828E+06   0.142701E+03
   804   0.223948E+04   0.201571E+02  -0.119025E+03   0.280178E+06   0.142934E+03
   805   0.224559E+04   0.198924E+02  -0.118095E+03   0.279531E+06   0.143178E+03
   806   0.225149E+04   0.196289E+02  -0.117138E+03   0.278885E+06   0.143433E+03
   807   0.225725E+04   0.193682E+02  -0.116154E+03   0.278241E+06   0.143698E+03
   808   0.226287E+04   0.191095E+02  -0.115134E+03   0.277599E+06   0.143971E+03
   809   0.226850E+04   0.188529E+02  -0.114093E+03   0.276959E+06   0.144251E+03
   810   0.227391E+04   0.185984E+02  -0.113017E+03   0.276322E+06   0.144538E+03
   811   0.227917E+04   0.183462E+02  -0.111913E+03   0.275686E+06   0.144831E+03
   812   0.228436E+04   0.180977E+02  -0.110786E+03   0.275052E+06   0.145127E+03
   813   0.228940E+04   0.178501E+02  -0.109635E+03   0.274420E+06   0.145428E+03
   814   0.229443E+04   0.176064E+02  -0.108456E+03   0.273790E+06   0.145730E+03
   815   0.229924E+04   0.173652E+02  -0.107253E+03   0.273162E+06   0.146034E+03
   816   0.230381E+04   0.171272E+02  -0.106025E+03   0.272536E+06   0.146337E+03
   817   0.230829E+04   0.168917E+02  -0.104773E+03   0.271912E+06   0.146640E+03
   818   0.231277E+04   0.166604E+02  -0.103497E+03   0.271290E+06   0.146942E+03
   819   0.231700E+04   0.164318E+02  -0.102197E+03   0.270670E+06   0.147240E+03
   820   0.232114E+04   0.162067E+02  -0.100874E+03   0.270052E+06   0.147534E+03
   821   0.232505E+04   0.159844E+02  -0.995300E+02   0.269435E+06   0.147823E+03
   822   0.232885E+04   0.157672E+02  -0.981637E+02   0.268821E+06   0.148107E+03
   823   0.233248E+04   0.155529E+02  -0.967755E+02   0.268208E+06   0.148383E+03
   824   0.233587E+04   0.153431E+02  -0.953659E+02   0.267597E+06   0.148651E+03
   825   0.233922E+04   0.151363E+02  -0.939371E+02   0.266988E+06   0.148910E+03
   826   0.234232E+04   0.149349E+02  -0.924880E+02   0.266381E+06   0.149158E+03
   827   0.234525E+04   0.147366E+02  -0.910206E+02   0.265776E+06   0.149396E+03
   828   0.234813E+04   0.145431E+02  -0.895341E+02   0.265173E+06   0.149621E+03
   829   0.235076E+04   0.143542E+02  -0.880297E+02   0.264571E+06   0.149833E+03
   830   0.235327E+04   0.141695E+02  -0.865094E+02   0.263971E+06   0.150031E+03
   831   0.235560E+04   0.139889E+02  -0.849716E+02   0.263373E+06   0.150213E+03
   832   0.235773E+04   0.138125E+02  -0.834176E+02   0.262777E+06   0.150378E+03
   833   0.235975E+04   0.136411E+02  -0.818478E+02   0.262183E+06   0.150527E+03
   834   0.236149E+04   0.134741E+02  -0.802621E+02   0.261590E+06   0.150656E+03
   835   0.236318E+04   0.133128E+02  -0.786617E+02   0.260999E+06   0.150766E+03
   836   0.236453E+04   0.131553E+02  -0.770466E+02   0.260410E+06   0.150856E+03
   837   0.236582E+04   0.130030E+02  -0.754179E+02   0.259823E+06   0.150924E+03
   838   0.236691E+04   0.128560E+02  -0.737754E+02   0.259238E+06   0.150969E+03
   839   0.236771E+04   0.127136E+02  -0.721190E+02   0.258654E+06   0.150990E+03
   840   0.236846E+04   0.125773E+02  -0.704507E+02   0.258072E+06   0.150987E+03
   841   0.236899E+04   0.124451E+02  -0.687718E+02   0.257492E+06   0.150958E+03
   842   0.236932E+04   0.123176E+02  -0.670790E+02   0.256913E+06   0.150902E+03
   843   0.236950E+04   0.121957E+02  -0.653782E+02   0.256336E+06   0.150818E+03
   844   0.236939E+04   0.120794E+02  -0.636655E+02   0.255761E+06   0.150705E+03
   845   0.236921E+04   0.119674E+02  -0.619435E+02   0.255187E+06   0.150563E+03
   846   0.236888E+04   0.118626E+02  -0.602127E+02   0.254615E+06   0.150389E+03
   847   0.236840E+04   0.117614E+02  -0.584725E+02   0.254045E+06   0.150183E+03
   848   0.236770E+04   0.116661E+02  -0.567246E+02   0.253477E+06   0.149944E+03
   849   0.236669E+04   0.115759E+02  -0.549683E+02   0.252910E+06   0.149671E+03
   850   0.236568E+04   0.114918E+02  -0.532044E+02   0.252345E+06   0.149363E+03
   851   0.236436E+04   0.114129E+02  -0.514334E+02   0.251781E+06   0.149019E+03
   852   0.236288E+04   0.113402E+02  -0.496559E+02   0.251219E+06   0.148640E+03
   853   0.236124E+04   0.112723E+02  -0.478727E+02   0.250659E+06   0.148227E+03
   854   0.235936E+04   0.112106E+02  -0.460855E+02   0.250100E+06   0.147780E+03
   855   0.235724E+04   0.111545E+02  -0.442934E+02   0.249543E+06   0.147302E+03
   856   0.235510E+04   0.111026E+02  -0.424985E+02   0.248988E+06   0.146793E+03
   857   0.235265E+04   0.110572E+02  -0.407017E+02   0.248434E+06   0.146254E+03
   858   0.235003E+04   0.110191E+02  -0.389032E+02   0.247882E+06   0.145686E+03
   859   0.234723E+04   0.109840E+02  -0.371024E+02   0.247331E+06   0.145090E+03
   860   0.234434E+04   0.109556E+02  -0.353025E+02   0.246782E+06   0.144468E+03
   861   0.234119E+04   0.109333E+02  -0.335037E+02   0.246235E+06   0.143820E+03
   862   0.233787E+04   0.109163E+02  -0.317054E+02   0.245689E+06   0.143148E+03
   863   0.233437E+04   0.109056E+02  -0.299100E+02   0.245144E+06   0.142452E+03
   864   0.233069E+04   0.108997E+02  -0.281170E+02   0.244601E+06   0.141733E+03
   865   0.232668E+04   0.109001E+02  -0.263287E+02   0.244060E+06   0.140993E+03
   866   0.232286E+04   0.109063E+02  -0.245446E+02   0.243520E+06   0.140233E+03
   867   0.231862E+04   0.109189E+02  -0.227656E+02   0.242982E+06   0.139454E+03
   868   0.231428E+04   0.109367E+02  -0.209920E+02   0.242446E+06   0.138656E+03
   869   0.230974E+04   0.109603E+02  -0.192245E+02   0.241910E+06   0.137841E+03
   870   0.230501E+04   0.109893E+02  -0.174642E+02   0.241377E+06   0.137010E+03
   871   0.230017E+04   0.110243E+02  -0.157120E+02   0.240845E+06   0.136164E+03
